0.02617	0.01675
0.02664	0.22551
0.02693	0.37971
0.02649	0.43188
0.02658	0.58841
0.02661	0.64058
0.02652	0.7942
0.02762	0.06899
0.02728	0.17362
0.0269	0.84638
0.02762	0.95362
0.02765	0.27797
0.02812	0.48406
0.0282	0.74203
0.02762	0.12116
0.02817	0.32754
0.02826	0.53623
0.02852	0.68986
0.02783	0.90145
0.07246	0.09536
0.07217	0.14638
0.07188	0.30435
0.07246	0.35362
0.07246	0.45797
0.07188	0.51014
0.07304	0.56232
0.07304	0.66667
0.07188	0.71594
0.07304	0.76812
0.07217	0.87246
0.07217	0.92464
0.07362	0.04348
0.07362	0.19971
0.07362	0.25246
0.07362	0.97971
0.07362	0.4058
0.07362	0.82029
0.0742	0.61449
0.11768	0.0167
0.11884	0.06899
0.11855	0.17391
0.11768	0.22522
0.11884	0.27797
0.11826	0.37971
0.11768	0.43188
0.11826	0.58841
0.11797	0.64058
0.11884	0.74203
0.11797	0.7942
0.11855	0.84638
0.11855	0.95362
0.11884	0.33043
0.11913	0.48406
0.11855	0.53623
0.11884	0.68986
0.11884	0.89855
0.11884	0.12174
0.16348	0.09594
0.16319	0.14696
0.16406	0.25246
0.16319	0.30435
0.16319	0.35362
0.16435	0.45797
0.16319	0.51014
0.16348	0.56232
0.16435	0.66667
0.16319	0.71594
0.16348	0.76812
0.16348	0.87536
0.16348	0.92464
0.16348	0.97681
0.16377	0.04319
0.16406	0.19971
0.16348	0.4058
0.16319	0.61449
0.16406	0.82029
0.20725	0.01693
0.20754	0.06841
0.20725	0.1742
0.20725	0.22551
0.20754	0.27739
0.20725	0.37971
0.20754	0.43188
0.20725	0.48406
0.20725	0.58841
0.20783	0.64058
0.20783	0.74203
0.20725	0.7942
0.20754	0.84638
0.20783	0.95072
0.20783	0.12145
0.20812	0.33043
0.20841	0.53623
0.20783	0.68986
0.20754	0.89855
0.25246	0.51014
0.25304	0.09594
0.25304	0.30435
0.25362	0.14696
0.25391	0.25246
0.25333	0.35362
0.25362	0.45797
0.25333	0.56232
0.25391	0.66667
0.25304	0.71594
0.25362	0.76812
0.25333	0.87536
0.25304	0.92464
0.25362	0.97971
0.25391	0.04319
0.25391	0.19971
0.25304	0.4058
0.25304	0.61449
0.25362	0.82029
0.29855	0.0171
0.29855	0.0687
0.29855	0.17391
0.29855	0.2258
0.29855	0.37971
0.29855	0.43188
0.29855	0.58841
0.29855	0.64058
0.29855	0.7942
0.29855	0.84638
0.29855	0.27826
0.29855	0.74203
0.29855	0.95362
0.29855	0.48406
0.30145	0.53623
0.29855	0.68986
0.29855	0.12145
0.30145	0.32754
0.29855	0.89855
0.34203	0.09536
0.34203	0.30435
0.34203	0.14696
0.34493	0.25275
0.34203	0.35362
0.34203	0.45797
0.34203	0.51014
0.34203	0.56232
0.34203	0.66667
0.34203	0.71594
0.34493	0.76812
0.34203	0.87246
0.34203	0.92464
0.34493	0.04348
0.34203	0.19971
0.34203	0.82029
0.34203	0.97681
0.34493	0.4058
0.34203	0.61449
0.38551	0.22522
0.38551	0.43188
0.38551	0.64058
0.38551	0.7942
0.38551	0.01661
0.38841	0.06899
0.38841	0.17391
0.38841	0.27826
0.38841	0.37971
0.38841	0.48406
0.38841	0.53623
0.38551	0.58841
0.38841	0.74203
0.38841	0.84638
0.38841	0.95362
0.38841	0.12145
0.38841	0.33043
0.38841	0.68986
0.38841	0.90145
0.43188	0.09623
0.43188	0.30435
0.43188	0.04319
0.43188	0.14667
0.43188	0.25246
0.43188	0.35362
0.43188	0.45797
0.43188	0.51014
0.43188	0.56232
0.43188	0.66667
0.43188	0.71594
0.43188	0.76812
0.43188	0.87536
0.43188	0.92464
0.43188	0.97681
0.43188	0.20029
0.43188	0.4058
0.43188	0.61449
0.43188	0.82029
0.47536	0.43188
0.47536	0.64058
0.47536	0.7942
0.47536	0.01699
0.47536	0.0687
0.47536	0.1742
0.47536	0.22551
0.47536	0.27797
0.47536	0.37971
0.47536	0.48406
0.47536	0.58841
0.47826	0.74203
0.47536	0.84638
0.47536	0.95072
0.47826	0.12145
0.47536	0.32754
0.47536	0.53623
0.47826	0.68986
0.47826	0.89855
0.52174	0.14696
0.52174	0.51014
0.52174	0.71594
0.52174	0.92464
0.52174	0.09594
0.52174	0.30435
0.52174	0.66667
0.52174	0.87536
0.52174	0.0429
0.52174	0.19971
0.52174	0.25246
0.52174	0.35362
0.52174	0.45797
0.52174	0.56232
0.52174	0.76812
0.52174	0.97971
0.52174	0.4058
0.52174	0.61449
0.52174	0.82029
0.56812	0.01693
0.56812	0.22609
0.56812	0.43188
0.56812	0.7942
0.56812	0.0687
0.56812	0.17362
0.56812	0.27797
0.56812	0.37971
0.56812	0.58841
0.56812	0.64058
0.56812	0.84638
0.56812	0.95362
0.56812	0.48406
0.56812	0.74203
0.56812	0.33043
0.56812	0.53623
0.56812	0.68986
0.56812	0.12174
0.56812	0.89855
0.61159	0.09565
0.61159	0.30435
0.61159	0.51014
0.61449	0.66667
0.61159	0.71594
0.61159	0.92464
0.61449	0.14696
0.61449	0.25217
0.61159	0.35362
0.61449	0.45797
0.61449	0.56232
0.61449	0.76812
0.61449	0.87246
0.61449	0.97681
0.61449	0.0429
0.61449	0.19971
0.61449	0.4058
0.61449	0.82029
0.61449	0.61449
0.65797	0.01641
0.65797	0.0687
0.65797	0.22522
0.65797	0.37971
0.65797	0.43188
0.65797	0.58841
0.65797	0.64058
0.65797	0.7942
0.65797	0.17333
0.65797	0.27797
0.66087	0.48406
0.65797	0.53623
0.65797	0.68986
0.65797	0.74203
0.65797	0.84638
0.65797	0.95072
0.65797	0.12145
0.65797	0.32754
0.65797	0.89855
0.70145	0.09594
0.70145	0.14696
0.70145	0.30435
0.70145	0.51014
0.70145	0.66667
0.70145	0.87536
0.70145	0.92464
0.70145	0.04319
0.70145	0.19913
0.70145	0.25217
0.70145	0.35362
0.70145	0.45797
0.70145	0.56232
0.70145	0.71594
0.70145	0.76812
0.70145	0.82029
0.70145	0.97681
0.70145	0.4058
0.70145	0.61449
0.74493	0.0169
0.74493	0.0687
0.74493	0.22551
0.74493	0.43188
0.74493	0.58841
0.74493	0.64058
0.74493	0.7942
0.74493	0.84638
0.74493	0.1742
0.74493	0.27826
0.74493	0.32754
0.74493	0.37971
0.74493	0.48406
0.74493	0.53623
0.74493	0.68986
0.74493	0.74203
0.74493	0.95072
0.74493	0.12145
0.74493	0.89855
0.78841	0.71594
0.7913	0.09623
0.7913	0.14667
0.7913	0.30435
0.7913	0.35362
0.7913	0.51014
0.7913	0.87246
0.7913	0.92464
0.7913	0.45797
0.7913	0.66667
0.7913	0.04261
0.7913	0.2
0.7913	0.25217
0.7913	0.56232
0.7913	0.76812
0.7913	0.82029
0.7913	0.97681
0.7913	0.4058
0.7913	0.61449
0.83478	0.01667
0.83478	0.22551
0.83478	0.37971
0.83478	0.43188
0.83478	0.58841
0.83478	0.64058
0.83478	0.7942
0.83768	0.0687
0.83768	0.17362
0.83768	0.27768
0.83768	0.74493
0.83478	0.84638
0.83768	0.95362
0.83768	0.48406
0.83768	0.53623
0.83768	0.12145
0.83768	0.33043
0.83768	0.68986
0.83768	0.89855
0.88116	0.09594
0.88116	0.14638
0.88116	0.30435
0.88116	0.35362
0.88116	0.45797
0.88116	0.51014
0.88116	0.56232
0.88116	0.66667
0.88116	0.71594
0.88116	0.87536
0.88116	0.92464
0.88116	0.04348
0.88406	0.19971
0.88116	0.25217
0.88116	0.76812
0.88116	0.82319
0.88406	0.97681
0.88406	0.4058
0.88406	0.61449
0.92754	0.01687
0.92754	0.06812
0.92754	0.17391
0.92754	0.22551
0.92754	0.27797
0.92754	0.37971
0.92754	0.43188
0.92754	0.58841
0.92754	0.64058
0.92754	0.7942
0.92754	0.84638
0.92754	0.95072
0.92754	0.33043
0.92754	0.48406
0.92754	0.53623
0.92754	0.68986
0.92754	0.74203
0.92754	0.12145
0.92754	0.90145
0.97101	0.09594
0.97101	0.14696
0.97101	0.30435
0.97101	0.35362
0.97101	0.45797
0.97101	0.51014
0.97101	0.66667
0.97101	0.71594
0.97101	0.87536
0.97101	0.92464
0.97391	0.04261
0.97101	0.2
0.97391	0.25188
0.97101	0.4058
0.97101	0.56232
0.97101	0.76812
0.97101	0.82029
0.97101	0.97681
0.97391	0.61449
