0.65908	0.27783
0.65942	0.48431
0.65831	0.53672
0.65929	0.69082
0.65849	0.74306
0.65853	0.84646
0.65848	0.95215
0.65912	0.12133
0.65916	0.32882
0.65934	0.89985
0.70033	0.09603
0.70029	0.14696
0.70056	0.30489
0.70015	0.51049
0.70097	0.66647
0.70036	0.87446
0.70032	0.92513
0.70113	0.04312
0.70015	0.19926
0.7012	0.25217
0.70071	0.35294
0.70112	0.45809
0.70071	0.56163
0.70031	0.71641
0.7003	0.76862
0.70081	0.82154
0.70071	0.97807
0.70085	0.40631
0.70083	0.61561
0.74459	0.01689
0.74533	0.0686
0.74459	0.22559
0.74482	0.43134
0.74493	0.58939
0.74498	0.64016
0.74519	0.79539
0.74498	0.84638
0.74487	0.17433
0.74527	0.27821
0.7454	0.32875
0.74482	0.38064
0.74522	0.48415
0.74525	0.53637
0.74517	0.69029
0.74488	0.74279
0.74498	0.95195
0.74555	0.12141
0.74548	0.89993
0.7898	0.71636
0.79085	0.0962
0.79042	0.14679
0.79035	0.30465
0.79032	0.35269
0.78993	0.51045
0.79072	0.87331
0.79018	0.92539
0.79115	0.45812
0.79112	0.66558
0.79126	0.04271
0.79144	0.19995
0.7914	0.25208
0.79116	0.56276
0.79106	0.7687
0.79149	0.82111
0.7914	0.97798
0.79199	0.40589
0.79195	0.61504
0.8356	0.01667
0.83528	0.22554
0.83582	0.37984
0.83572	0.43165
0.83578	0.58936
0.83553	0.64067
0.83547	0.79523
0.83676	0.06878
0.83676	0.17374
0.83691	0.27772
0.83715	0.74363
0.83612	0.84739
0.83669	0.95228
0.83755	0.48458
0.83755	0.53742
0.83802	0.12153
0.83794	0.32952
0.83794	0.69073
0.83794	0.89966
0.88184	0.09591
0.88125	0.14651
0.88155	0.30461
0.88164	0.35276
0.88189	0.4585
0.88169	0.51032
0.88196	0.56194
0.88251	0.66607
0.88148	0.71599
0.88167	0.874
0.88173	0.92549
0.88236	0.0434
0.88295	0.19984
0.88241	0.25209
0.88226	0.76836
0.8824	0.82191
0.8828	0.97799
0.88303	0.40619
0.88261	0.61514
0.9271	0.01686
0.92763	0.06816
0.9275	0.17399
0.92705	0.22552
0.9277	0.27785
0.92729	0.37996
0.92687	0.43117
0.92754	0.58955
0.92671	0.64017
0.92771	0.79527
0.92705	0.84664
0.92754	0.95212
0.92779	0.32933
0.92774	0.48438
0.92757	0.53676
0.92816	0.69095
0.92742	0.74283
0.92746	0.12158
0.92844	0.90047
0.97171	0.096
0.97168	0.14706
0.97157	0.30481
0.97162	0.35301
0.97227	0.45845
0.97155	0.51054
0.97216	0.66656
0.97174	0.7163
0.97136	0.87456
0.97177	0.92496
0.97248	0.04274
0.97193	0.20004
0.97263	0.25193
0.97211	0.40588
0.9719	0.56202
0.97192	0.76864
0.97222	0.8213
0.97195	0.97802
0.9729	0.61537
